name,asin,keyword,price,stars,rating_count,url
"Seagate ST500DM002 Barracuda Disque dur interne 3,5"" SATA III 7200 tours / min 500 Go",B005CT56R6,HDD,29,"4,3 sur 5 étoiles",9 594 évaluations,https://www.amazon.fr/Seagate-ST500DM002-Barracuda-Disque-interne/dp/B005CT56R6/ref=sr_1_32
Seagate NAS HDD 6To IronWolf,B083JBZC5K,HDD,164,"4,4 sur 5 étoiles",474 évaluations,https://www.amazon.fr/SEAGATE-NAS-HDD-6To-IronWolf/dp/B083JBZC5K/ref=sr_1_31
"LaCie Rugged USB-C 2 To, Disque Dur Externe Portable HDD, Résistant aux chutes, chocs, la poussière, la pluie, pour Mac & PC, avec USB-C sans câble USB-A, services Rescue valables 2 ans (STFR2000800)",B01N99Q637,HDD,119,"4,6 sur 5 étoiles",22 396 évaluations,https://www.amazon.fr/Lacie-Rugged-Mini-Externe-STFR2000800/dp/B01N99Q637/ref=sr_1_30
"JAHURO 4 To Portable HDD HDD External USB 3.1 USB-C Mobile Disque Dur External, 3 Years Rescue Service, Compatible avec Playstation, Xbox, PC, Mac, Windows, Linux (4 TB, Bleu)",B0BQ3RZ916,HDD,48,,,https://www.amazon.fr/JAHURO-Portable-External-Compatible-Playstation/dp/B0BQ3RZ916/ref=sr_1_29
"Toshiba MQ01ABD050V Disque Dur Interne 2,5"" 500 Go SATA",B07D5SVWS5,HDD,27,"4,4 sur 5 étoiles",173 évaluations,https://www.amazon.fr/Toshiba-MQ01ABD050V-Disque-Interne-SATA/dp/B07D5SVWS5/ref=sr_1_28
Western Digital HDD Red Plus 4TB 3.5 SATA 256MB,B0BDXSK2K7,HDD,119,"4,8 sur 5 étoiles",16 évaluations,https://www.amazon.fr/Western-Digital-Plus-SATA-256MB/dp/B0BDXSK2K7/ref=sr_1_27
"Seagate Skyhawk ST4000VXZ16 Disque Dur Interne 4 to 64 caméras 3,5"" Cache 64 Mo SATA 6 GB/s Argenté FFP + 3 Ans de Service de Sauvegarde",B0B1JPYH2Z,HDD,107,"5,0 sur 5 étoiles",6 évaluations,https://www.amazon.fr/Seagate-Skyhawk-ST4000VXZ16-Interne-Sauvegarde/dp/B0B1JPYH2Z/ref=sr_1_26
"Toshiba 16TB Disque dur interne d'entreprise - MG Series 3.5"" SATA HDD Serveurs et stockage mainstream, Fonctionnement fiable 24/7, Stockage hyperscale et cloud (MG08ACA16TE)",B0832BL1HC,HDD,361,"4,1 sur 5 étoiles",1 054 évaluations,https://www.amazon.fr/Toshiba-MG08ACA16TE-4260557511091/dp/B0832BL1HC/ref=sr_1_25
"Seagate ST2000VM003 Pipeline HD Disque dur interne 3,5"" 2 To SATA II",B008B0RQ1C,HDD,46,"4,3 sur 5 étoiles",441 évaluations,https://www.amazon.fr/Seagate-ST2000VM003-Pipeline-Disque-interne/dp/B008B0RQ1C/ref=sr_1_24
"Seagate FireCuda, 4 To, Disque dur interne - CMR 3,5 pouces SATA 6 Gbits/s 7 200 tr/min, 256 Mo de mémoire cache, 300 To/an, 3 ans Rescue Services (ST4000DXZ05)",B09SBKXNKQ,HDD,147,"4,5 sur 5 étoiles",1 592 évaluations,https://www.amazon.fr/Seagate-FireCuda-Disque-interne-pouces/dp/B09SBKXNKQ/ref=sr_1_23
"Western Digital Blue 3.5"" 4000 Go SATA",B087QTVCHH,HDD,109,"4,5 sur 5 étoiles",2 688 évaluations,https://www.amazon.fr/WD-Blue-Disque-Dur-SATA/dp/B087QTVCHH/ref=sr_1_22
"Seagate IronWolf 12 to, Disque Dur Interne NAS HDD, CMR 3,5"" SATA 6 Gbit/s 7200 TR/Min, 265 Mo de mémoire Cache, pour NAS Raid, Services Rescue valables 3 Ans (ST12000VN0008)",B07J351T2V,HDD,271,"4,4 sur 5 étoiles",193 évaluations,https://www.amazon.fr/Seagate-NAS-IronWolf-12000-S%C3%A9rie/dp/B07J351T2V/ref=sr_1_21
Toshiba MQ01ABD050 Disque Dur Interne 500 Go SATA 2,B0077IQ0AM,HDD,23,"4,4 sur 5 étoiles",5 866 évaluations,https://www.amazon.fr/Toshiba-MQ01ABD050-Disque-interne-SATA/dp/B0077IQ0AM/ref=sr_1_20
"WD 4To My Passport Noir - Disque dur externe portable avec logiciels de gestion et de sauvegarde et protection par mot de passe, compatible PC, Xbox et PS4",B07VTW2LPX,HDD,104,"4,6 sur 5 étoiles",68 455 évaluations,https://www.amazon.fr/WD-Passport-sauvegarde-automatique-protection/dp/B07VTW2LPX/ref=sr_1_19
"Toshiba N300 6 To NAS 3.5’’ SATA Disque Dur Interne. Fonctionnement 24/7, parfait pour NAS de 1 à 8 baies, 256 Mo de mémoire cache, charge de travail de 180 To/an, Garantie de 3 ans Argent",B09B424KYN,HDD,164,"4,3 sur 5 étoiles",2 289 évaluations,https://www.amazon.fr/Toshiba-Interne-Fonctionnement-parfait-Garantie/dp/B09B424KYN/ref=sr_1_18
"WD Red, Disque dur interne NAS 3.0 - 4 TB - 5400 rpm, SATA 6 Gb/s, SMR, Cache de 256 MB, 3,5 po",B083XVY99B,HDD,106,"4,4 sur 5 étoiles",14 996 évaluations,https://www.amazon.fr/Red-Disque-dur-interne-NAS/dp/B083XVY99B/ref=sr_1_17
"Seagate IronWolf 4 To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6 Gbit/s 5 900 tr/min, 64 Mo de mémoire cache, pour NAS RAID, services Rescue valables 3 ans (ST4000VN008)",B01LOOJBQY,HDD,118,"4,4 sur 5 étoiles",7 540 évaluations,https://www.amazon.fr/SEAGATE-IronWolf-ST4000VN008-Disque-Interne/dp/B01LOOJBQY/ref=sr_1_16
"TOSHIBA P300 disque dur interne 1 To – 3,5"" (pouces) – disque dur SATA (HDD) – 7200 tours par minute (tpm) – 6 Go/s – pour ordinateurs de jeu, PCs de bureau, stations de travail, etc.",B0151KM3I0,HDD,49,"4,5 sur 5 étoiles",7 638 évaluations,https://www.amazon.fr/Toshiba-P300-Disque-Dur-Interne/dp/B0151KM3I0/ref=sr_1_15_mod_primary_new
"Toshiba Canvio Partner 1To Portable 2.5"" HDD externe, USB 3.2 Gen 1, compatible Mac et Windows, USB Powered",B0BGXWT3GL,HDD,52,"4,6 sur 5 étoiles",8 956 évaluations,https://www.amazon.fr/Toshiba-Canvio-Partner-1To-Portable-2-5-HDD-externe-USB-3-2-Gen-1-compatible-Mac-et-Windows-USB-Powered/dp/B0BGXWT3GL/ref=sr_1_14
"Seagate Expansion Desktop, 4 To, Disque Dur Externe HDD, 3.5"", USB 3.0, PC & Notebook, 2 Ans Services Rescue (STKP4000400)",B093BVXYSV,HDD,107,"4,5 sur 5 étoiles",227 094 évaluations,https://www.amazon.fr/Seagate-Expansion-Disque-dur-externe/dp/B093BVXYSV/ref=sr_1_13
"Seagate One Touch 5 To, Disque dur externe HDD – Noir, USB 3.0, pour PC portable et Mac, Abonnement de 4 mois à la formule Adobe Creative Cloud, et services Rescue valables 2 ans (STKC5000400)",B08JDX2HZF,HDD,132,"4,6 sur 5 étoiles",195 évaluations,https://www.amazon.fr/Seagate-One-Touch-Disque-externe/dp/B08JDX2HZF/ref=sr_1_12
"Aootek Disque Dur Externe 2To - 2,5"" USB 3.0 ultrafin Design métallique HDD Portable pour Mac, PC, Ordinateur Portable(Noir)",B0BNVQNGSK,HDD,29,"4,3 sur 5 étoiles",34 874 évaluations,https://www.amazon.fr/Aootek-Disque-Dur-Externe-2To/dp/B0BNVQNGSK/ref=sr_1_11
"Seagate DD 3.5"" Barracuda 2To 7200T (ST2000DM008) *1280",B07FFVYDF3,HDD,57,"4,6 sur 5 étoiles",9 167 évaluations,https://www.amazon.fr/Seagate-ST2000DM008-Disque-Interne-Argent/dp/B07FFVYDF3/ref=sr_1_10
"Seagate Barracuda ST4000DM004 Disque Dur 3.5"" 4000 Go Série ATA III",B07115ZSQ6,HDD,94,"4,5 sur 5 étoiles",583 évaluations,https://www.amazon.fr/Seagate-Barracuda-ST4000DM004-4000Go-Disque/dp/B07115ZSQ6/ref=sr_1_9
"Seagate Exos X18, 18 To, Disque dur interne d’entreprise HDD, SATA, CMR 3,5"", Hyperscale SATA 6 Go/s, 7200 TR/Min, 512e, 4 KB FastFormat Faible Latence avec Cache amélioré Référence (ST18000NM000J)",B08JV6PP9B,HDD,410,"4,2 sur 5 étoiles",1 299 évaluations,https://www.amazon.fr/Seagate-dentreprise-Hyperscale-FastFormat-ST18000NM000J/dp/B08JV6PP9B/ref=sr_1_8
"Seagate IronWolf 4 To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6 Gbit/s 5 400 tr/min, 64 Mo de mémoire cache, pour NAS RAID, services Rescue valables 3 ans (ST4000VNZ06)",B09NHV3CK9,HDD,101,"4,5 sur 5 étoiles",8 702 évaluations,https://www.amazon.fr/Seagate-IronWolf-services-valables-ST4000VNZ06/dp/B09NHV3CK9/ref=sr_1_7
"Seagate BarraCuda, 8 To, Disque Dur Interne HDD – 3,5 pouces, SATA 6 Gbit/s 7 200 tr/min, 256 Mo de mémoire cache, pour PC, Services De Récupération Des Données (ST8000DM004)",B075WYBQXJ,HDD,144,"4,5 sur 5 étoiles",39 529 évaluations,https://www.amazon.fr/Seagate-Barracuda-8000Go-S%C3%A9rie-Disque/dp/B075WYBQXJ/ref=sr_1_6
"Seagate BarraCuda, 2 To, Disque dur interne HDD – 3,5"" SATA 6 Gbit/s 7 200 tr/min, 256 Mo de mémoire cache, pour PC de bureau , Ouverture facile (ST2000DMZ08)",B07H2RR55Q,HDD,59,"4,6 sur 5 étoiles",112 784 évaluations,https://www.amazon.fr/Seagate-St2000dmz08-Barracuda-Disque-Interne-Argent/dp/B07H2RR55Q/ref=sr_1_5
"Seagate 15,36 to Nytro 3330 - Endurance à l'échelle",B07J2BJX8V,SSD,,,,https://www.amazon.fr/Seagate-Nytro-3330-Disque-15360/dp/B07J2BJX8V/ref=sr_1_48
"Patriot P220 SSD 1To SATA III Disque Solide Interne 2.5""",B0BS9Z2FFT,SSD,58,,,https://www.amazon.fr/Patriot-P220-Disque-Solide-Interne/dp/B0BS9Z2FFT/ref=sr_1_96
"WD_BLACK SN850 1 To - SSD NVMe Gaming avec dissipateur thermique – Fonctionne avec PS5; M.2 2280; Technologie PCIe Gen4, jusqu’à 7000 Mo/s en lecture",B08PHSVW7K,SSD,164,"4,8 sur 5 étoiles",7 324 évaluations,https://www.amazon.fr/WD_BLACK-Interne-Dissipateur-Thermique-Technologie/dp/B08PHSVW7K/ref=sr_1_95
Transcend 480 Go SATA III 6Gb/s SSD220S 2.5” Solid State Drive TS480GSSD220S,B01DRWWLUO,SSD,39,"4,4 sur 5 étoiles",2 966 évaluations,https://www.amazon.fr/Disque-Flash-Interne-Transcend-jusqu%C3%A0/dp/B01DRWWLUO/ref=sr_1_94
"WD Red SN700 250 Go NVMe SSD pour appareils NAS, avec réactivité robuste du système et performances E/S exceptionnelles",B09H1653PD,SSD,62,"4,8 sur 5 étoiles",145 évaluations,https://www.amazon.fr/appareils-r%C3%A9activit%C3%A9-robuste-performances-exceptionnelles/dp/B09H1653PD/ref=sr_1_93
"StarTech.com Adaptateur USB 3.0 vers SATA III pour DD / SSD SATA 2,5"" avec UASP (USB3S2SAT3CB)",B00HJZJI84,SSD,14,"4,5 sur 5 étoiles",32 542 évaluations,https://www.amazon.fr/StarTech-com-Cble-adaptateur-vers-SATA/dp/B00HJZJI84/ref=sr_1_92
"Kingston FURY Renegade PCIe 4.0 NVMe M.2 SSD Pour les gamers, les passionnés des PC et les utilisateurs avancés - SFYRS/1000G",B09K3H2YHX,SSD,103,"4,8 sur 5 étoiles",801 évaluations,https://www.amazon.fr/Kingston-Renegade-gamers-passionn%C3%A9s-utilisateurs/dp/B09K3H2YHX/ref=sr_1_91
"Disque dur externe, disque dur externe 2 To portable, disque dur externe SSD haute vitesse, USB 3.1, disque dur externe 2 To pour Mac, PC, ordinateur portable (2 To Silver-A)-B5",B0BNTCB1R1,SSD,29,"2,2 sur 5 étoiles",6 évaluations,https://www.amazon.fr/externe-portable-vitesse-ordinateur-Silver/dp/B0BNTCB1R1/ref=sr_1_90
"Corsair MP600 Pro LPX 2TB M.2 NVMe PCIe x4 Gen4 SSD - Optimisé pour La PS5 (Jusqu’à 7,100MB/sec Lecture Séquentielle Ultrarapides Allant, 6,800MB/sec D’écriture ) Noir",B09Q2NCFS7,SSD,227,"4,8 sur 5 étoiles",1 586 évaluations,https://www.amazon.fr/Corsair-MP600-NVMe-PCIe-Gen4/dp/B09Q2NCFS7/ref=sr_1_89
"JUANWE 256Go Disque Dur SSD Interne SATA III 2,5'' 3D NAND, Vitesse de Lecture jusqu'à 500 Mo/s, Compatible avec Ordinateurs Portables et Ordinateurs de Bureau",B0BM4B1XJS,SSD,21,"4,3 sur 5 étoiles",49 évaluations,https://www.amazon.fr/JUANWE-Interne-Compatible-Ordinateurs-Portables/dp/B0BM4B1XJS/ref=sr_1_88
"Digittrade DG-HS256S3-4TBS Disque SSD 2.5"" 4000 Go Série ATA II MLC",B01LY4753N,SSD,€,"3,7 sur 5 étoiles",5 évaluations,https://www.amazon.fr/DIGITTRADE-hs256-S3-1TB-256-bits-datenvers-Security/dp/B01LY4753N/ref=sr_1_87
"Intel® SSD DC P4600 Series (6.4tb, 2.5 en PCIe 3.1 x4, 3D1, TLC)",B07D42SQNR,SSD,,,,https://www.amazon.fr/Intel%C2%AE-P4600-6-4tb-2-5-3-1-x4/dp/B07D42SQNR/ref=sr_1_86
"SanDisk Ultra 500 Go 3D SSD, jusqu'à 560 Mo/s",B0B7VWFN4B,SSD,93,"3,8 sur 5 étoiles",48 évaluations,https://www.amazon.fr/SanDisk-Ultra-500-SSD-jusqu%C3%A0/dp/B0B7VWFN4B/ref=sr_1_85
"Kioxia Enterprise SSD 15360 Go Read Intensive PCIe Gen4 1x4, 2x2",B08LNZLPS8,SSD,21,,,https://www.amazon.fr/KIOXIA-Enterprise-15360-Read-Intensive/dp/B08LNZLPS8/ref=sr_1_84
VERBATIM Vi560 S3 M.2 SSD - SSD interne 512GB - Solid State Drive - interface SATA III M.2 - disque dur interne technologie 3D-NAND - SSD 512GB haute performance - jusqu’à 560MB/s - bleu,B083ZL7JG2,SSD,47,"4,7 sur 5 étoiles",12 évaluations,https://www.amazon.fr/Verbatim-49363-Disque-SSD-Gbit/dp/B083ZL7JG2/ref=sr_1_83
"Netac SSD 240go Disque Dur sata ssd, SSD Internes 2.5 Pouces (N530S Noir 3D Nand)",B08BCQQT1H,SSD,23,"4,6 sur 5 étoiles",2 145 évaluations,https://www.amazon.fr/Netac-interne-ordinateur-portable-tablette/dp/B08BCQQT1H/ref=sr_1_82
"Dogfish SSD 64Go SATA3 2.5 inch Unidad De Estado Sólido Incorporada 7MM Height High Speed Incluye SSD 32Go 60Go 64Go 120Go 128Go 240Go 250Go 480Go 500Go 1To (64Go, 2.5''-SATA3)",B07WCM8CVG,SSD,,"4,4 sur 5 étoiles",286 évaluations,https://www.amazon.fr/Dogfish-Unidad-Incorporada-Incluye-2-5-SATA3/dp/B07WCM8CVG/ref=sr_1_81
"WD Green 240Go Internal SSD 2.5"" SATA",B076Y374ZH,SSD,,"4,7 sur 5 étoiles",13 672 évaluations,https://www.amazon.fr/Western-Digital-SSD-Interne-Green/dp/B076Y374ZH/ref=sr_1_80_mod_primary_new
"fanxiang S101 2To SSD Disque Interne SSD SATA III 6 Go/s 2,5"" Vitesse de Lecture jusqu'à 550 Mo/Sec, Compatible avec Ordinateurs Portables et Ordinateurs de Bureau (Noir)",B0B6881T53,SSD,114,"2,8 sur 5 étoiles",593 évaluations,https://www.amazon.fr/fanxiang-S101-Compatible-Ordinateurs-Portables/dp/B0B6881T53/ref=sr_1_79
Transcend 256 Go SATA III 6 Go/s MSA230S mSATA SSD 230S Solid State Drive TS256GMSA230S,B07QFXJ3NX,SSD,40,"4,7 sur 5 étoiles",1 706 évaluations,https://www.amazon.fr/Transcend-MSA230S-mSATA-Solid-TS256GMSA230S/dp/B07QFXJ3NX/ref=sr_1_78_mod_primary_new
Western Digital - WD Blue SSD - SSD interne 500Go M.2 SATA 3D NAND,B073SBX6TY,SSD,72,"4,7 sur 5 étoiles",39 889 évaluations,https://www.amazon.fr/Western-Digital-Interne-SATA-NAND/dp/B073SBX6TY/ref=sr_1_77
Transcend 240Go SATA III 6Gb/s MTS420S 42 mm M.2 SSD 420S Solid State Drive TS240GMTS420S,B076PGM4Y5,SSD,32,"4,5 sur 5 étoiles",2 408 évaluations,https://www.amazon.fr/Transcend-2242-SATA-Flash-TS240GMTS420S/dp/B076PGM4Y5/ref=sr_1_76_mod_primary_new
"Lenovo 01KP060 Disque SSD 2.5"" 7680 Go SAS",B0739VQ723,SSD,,,,https://www.amazon.fr/Lenovo-dcg-Storage-7-68tb-1dwd/dp/B0739VQ723/ref=sr_1_75
HP SSD 1TB S700,B07SSDJHWY,SSD,86,"4,5 sur 5 étoiles",1 247 évaluations,https://www.amazon.fr/HP-6MC15AA-ABB-SSD-S700/dp/B07SSDJHWY/ref=sr_1_74_mod_primary_new
"Silicon Power Ace A55 2.5"" 512 Go Série ATA III 3D TLC Noir",B079JW4ZB8,SSD,35,"4,4 sur 5 étoiles",2 992 évaluations,https://www.amazon.fr/Silicon-Power-Ace-512Go-S%C3%A9rie/dp/B079JW4ZB8/ref=sr_1_73_mod_primary_new
Kingston KC3000 PCIe 4.0 NVMe M.2 SSD - Stockage haute performant pour PC de bureau et PC portables -SKC3000S/512G,B09K7CR37G,SSD,73,"4,7 sur 5 étoiles",721 évaluations,https://www.amazon.fr/Kingston-KC3000-PCIe-4-0-NVMe/dp/B09K7CR37G/ref=sr_1_72_mod_primary_new
"Générique Disque Dur Externe 16 to SSD USB 3.1 USB-C External Solid State Drive SSD Great for Photographers, Content Creators and Gaming-3-Years Rescure (16 to, Bleu)",B0BNLDJJ2P,SSD,54,"1,0 sur 5 étoiles",12 évaluations,https://www.amazon.fr/G%C3%A9n%C3%A9rique-External-Photographers-Creators-Gaming-3-Years/dp/B0BNLDJJ2P/ref=sr_1_71
"OYUNKEY 1 to SSD SATA III 6 Go/S 3D TLC NAND Disque Dur Interne 2,5 Pouces Solid State Drive Vitesse de Lecture jusqu'à 550 Mo/s, Compatible avec Ordinateur Portable et Ordinateur de Bureau",B0BKGFVRWM,SSD,56,"4,3 sur 5 étoiles",82 évaluations,https://www.amazon.fr/OYUNKEY-Interne-Compatible-Ordinateur-Portable/dp/B0BKGFVRWM/ref=sr_1_70
Patriot P300 M.2 PCIe Gen 3 x4 512Go SSD a Basse Consommation - P300P512GM28 - Lecture Allant Jusqu’à 1700 Mo/s et des Vitesses d’Ecriture Allant usqu’à 1200 Mo/s,B082BJ4679,SSD,35,"4,6 sur 5 étoiles",928 évaluations,https://www.amazon.fr/Patriot-P300-512Go-Basse-Consommation/dp/B082BJ4679/ref=sr_1_69
"SanDisk Ultra 3D 500 Go disque SSD, offrant jusqu'à 560 Mo/s en vitesse de lecture / jusqu'à 530 Mo/s en vitesse d'écriture",B072R78B6Q,SSD,78,"4,7 sur 5 étoiles",32 545 évaluations,https://www.amazon.fr/Disque-SanDisk-Vitesse-Lecture-SDSSDH3-500G-G25/dp/B072R78B6Q/ref=sr_1_68_mod_primary_new
"Seagate FireCuda 530, 1 To, SSD interne, M.2 PCIe 4e génération ×4 NVMe 1.4, 7 300 Mo/s, NAND TLC 3D, 1 275 TBW, 1,8 million d'heures MTBF, pour PC, 3 ans Rescue Services (ZP1000GM3A013)",B0971FN5MV,SSD,124,"4,8 sur 5 étoiles",6 856 évaluations,https://www.amazon.fr/Seagate-FireCuda-4e-g%C3%A9n%C3%A9ration-NVMe-1-4-ZP1000GM3A013/dp/B0971FN5MV/ref=sr_1_67
"Systor 1 à 11 M.2 NVMe/Duplicateur SATA – 18 Go/min – Copieur autonome et effaceur/désinfectant pour plusieurs PCIe M2, disques durs durs 2,5/3,5"" et disques SSD SSD (SYSNVME-XW311)",B09GSZHT35,SSD,,,,https://www.amazon.fr/Systor-NVMe-Duplicateur-SATA-SYSNVME-XW311/dp/B09GSZHT35/ref=sr_1_66
"Hikvision SSD Interne 1To, 2.5 Pouces, SATA III, 3D NAND Jusqu'à 550 Mo/s, Compatible pour Ordinateur Portable, Ordinateur, PC- E100",B089CGW6RC,SSD,69,"4,5 sur 5 étoiles",1 033 évaluations,https://www.amazon.fr/Disque-Interne-HIKVISION-Pouces-jusqu%C3%A0/dp/B089CGW6RC/ref=sr_1_65
"ORICO Boîtier SSD M.2 NVMe 10Gbps USB Adaptateur Externe USB3.2/ USB3.1 Gen2 USB-C Boîtier Disque Dur pour M.2 PCIe NVME M-Key 2230/2242/2260/2280 SSD, Lecteur M2 avec UASP-PWM2G2-WH",B0BJ29S813,SSD,25,"4,3 sur 5 étoiles",45 évaluations,https://www.amazon.fr/ORICO-Bo%C3%AEtier-Adaptateur-Externe-UASP-PWM2G2-WH/dp/B0BJ29S813/ref=sr_1_64
"Kuesuny 512TB SSD SATA III 6 GB/s Disque Dur Interne Solid State 2,5 Pouces, Vitesse de Lecture jusqu'à 560MB/s, Compatible avec Les Ordinateurs Portables et Les PC de Bureau (Noir)",B0BK9YDTWD,SSD,34,,,https://www.amazon.fr/Kuesuny-Interne-Compatible-Ordinateurs-Portables/dp/B0BK9YDTWD/ref=sr_1_63
"Fanxiang S500 Pro 256Go NVMe SSD M.2 PCIe Gen3x4 2280 SSD intégré, pâte thermique graphène,SLC cache 3D NAND TLC,jusqu'à 3500Mo/s,compatible avec les ordinateurs portables et les ordinateurs de bureau",B0B55SWRCY,SSD,29,"4,5 sur 5 étoiles",631 évaluations,https://www.amazon.fr/S500-Pro-thermique-compatible-ordinateurs/dp/B0B55SWRCY/ref=sr_1_62
"Gigastone 1To Game Turbo SSD Interne 2.5〞 Disque Dur SSD SATA III 6 Go/s. 3D NAND Flash, Haute Vitesse de Lecture jusqu'à 560 Mo/s. pour PS4, PC, Laptop, Les Gamers et Les Professionnels",B088TK2P15,SSD,73,"4,6 sur 5 étoiles",51 évaluations,https://www.amazon.fr/Gigastone-Disque-interne-Lecture-jusqu%C3%A0/dp/B088TK2P15/ref=sr_1_61
"Silicon Power PCIe M.2 NVMe SSD 1TB Gen3x4 R/W up to 2, 200/1, 600MB/s Internal SSD",B07ZHG8KZ1,SSD,57,"4,5 sur 5 étoiles",233 évaluations,https://www.amazon.fr/Silicon-Power-Gen3x4-600MB-Internal/dp/B07ZHG8KZ1/ref=sr_1_60
"TPSPAD SSD M.2 SATA 128 Go BGA+SMI2258XT, Vitesse 400/500 M Disque SSD Interne pour Ordinateur Portable et PC de Bureau, Vitesse de Lecture jusqu'à 500 Mo/Sec",B0B8NBL23V,SSD,19,"5,0 sur 5 étoiles",1 évaluation,https://www.amazon.fr/TPSPAD-SMI2258XT-Vitesse-Ordinateur-Portable/dp/B0B8NBL23V/ref=sr_1_59
"IBM 00 aj222 SAS MLC SSD Interne 1 1,6tb 6,35 cm (6,3 cm)",B00IY73A6W,SSD,,,,https://www.amazon.fr/IBM-00-aj222-SAS-MLC-SSD-interne/dp/B00IY73A6W/ref=sr_1_58
Samsung 990 Pro MZ-V9P1T0BW|Disque SSD Interne NVMe M.2|PCIe 4.0; 1 to;Lecture jusqu'à 7 450 Mo/s; écriture jusqu'à 6 900 Mo/s,B0B9C3ZVHR,SSD,159,"4,6 sur 5 étoiles",277 évaluations,https://www.amazon.fr/Samsung-MZ-V9P1T0BW-Interne-Lecture-%C3%A9criture/dp/B0B9C3ZVHR/ref=sr_1_57
"Crucial P2 CT250P2SSD8 SSD Interne 250Go, Vitesses atteignant 2400 Mo/s (3D NAND, NVMe, PCIe, M.2)",B086BKGSC1,SSD,39,"4,7 sur 5 étoiles",35 487 évaluations,https://www.amazon.fr/Crucial-CT250P2SSD8-Interne-Vitesses-atteignant/dp/B086BKGSC1/ref=sr_1_56
"BAITITON 2,5 Pouces SATA III Disque Flash SSD 480 Go Interne Solid State Drive 480GB",B07P8462PM,SSD,29,"4,5 sur 5 étoiles",1 874 évaluations,https://www.amazon.fr/BAITITON-Pouces-Disque-Flash-Interne/dp/B07P8462PM/ref=sr_1_55
WD_Black SN770 SSD de Jeu M.2 2280 PCIe Gen4 NVMe jusqu'à 5000 Mo/s de Lecture,B09QVPCJN2,SSD,64,"4,7 sur 5 étoiles",99 évaluations,https://www.amazon.fr/WD_Black-SN770-Vitesse-Lecture-Jusqu%C3%A0/dp/B09QVPCJN2/ref=sr_1_54
"Sabrent M.2 NVMe SSD 500Go Gen4, SSD Interne 5000Mo/s en Lecture, PCIe M2 4.0 2280, Disque Dur Interne Haute Performance, Compatible avec Les PC, Laptops and Desktops, NUC, TLC Nand (SB-RKTQ4-500)",B07XFGPFZK,SSD,61,"4,7 sur 5 étoiles",13 087 évaluations,https://www.amazon.fr/Sabrent-interne-Rocket-performance-ROCKET-NVMe4-500/dp/B07XFGPFZK/ref=sr_1_53
"Silicon Power PCIe M.2 NVMe SSD 256GB Gen3x4 R/W up to 2, 100/1, 200MB/s Internal SSD",B07ZH6QR8Q,SSD,22,"4,3 sur 5 étoiles",545 évaluations,https://www.amazon.fr/Silicon-Power-256GB-Gen3x4-Internal/dp/B07ZH6QR8Q/ref=sr_1_52
"Systor Duplicateur M.2 NVMe/SATA 1 à 10 – 24 Go/min – Copieur autonome et effaceur/désinfectant pour plusieurs PCIe M2, disque dur 2,5"" et disques SSD SSD SSD (SYSNVME-HC410)",B09GRDM8C4,SSD,79,,,https://www.amazon.fr/Systor-Duplicateur-NVMe-SATA-SYSNVME-HC410/dp/B09GRDM8C4/ref=sr_1_51
Crucial X6 500Go Portable SSD - Jusqu’à 540Mo/s - PC et Mac - USB 3.2 USB-C Externe SSD - CT500X6SSD9,B08W1F8YGJ,SSD,,"4,4 sur 5 étoiles",6 432 évaluations,https://www.amazon.fr/Crucial-CT500X6SSD9-500Go-Portable-SSD/dp/B08W1F8YGJ/ref=sr_1_50
"PNY CS1030 250GB M.2 NVMe PCIe Gen3 x4, 2500MB/s Vitesse de Lecture, 1100MB/s Vitesse d'écriture Internal Solid State Drive (SSD)",B08W31HYVC,SSD,24,"4,7 sur 5 étoiles",575 évaluations,https://www.amazon.fr/PNY-CS1030-M280CS1030-250-RB-Disque-interne/dp/B08W31HYVC/ref=sr_1_49
"Silicon Power 120 Go S55 6,3 cm SATA III TLC Interne Solid State Drive SSD Modèle Sp120gbss3s55s25ac",B01N3380LJ,SSD,19,"4,2 sur 5 étoiles",300 évaluations,https://www.amazon.fr/Silicon-Power-120-Go-Interne-Sp120gbss3s55s25ac/dp/B01N3380LJ/ref=sr_1_47
WD_BLACK SN850X 1To M.2 2280 PCIe Gen4 NVMe SSD pour le gaming jusqu'à 7300 Mo/s,B0B7CKVCCV,SSD,125,"4,7 sur 5 étoiles",185 évaluations,https://www.amazon.fr/WD_BLACK-SN850X-2280-gaming-jusqu%C3%A0/dp/B0B7CKVCCV/ref=sr_1_46
"fanxiang Disque SSD Interne S201 1To M.2 SSD 2280 SATA III 6 Go/s, Cache SLC pour Booster de Vitesse, Vitesse de Lecture jusqu'à 550 Mo/s - Compatible avec Ordinateur Portable et PC de Bureau (Noir)",B0BM3RZW6W,SSD,56,"4,1 sur 5 étoiles",21 évaluations,https://www.amazon.fr/fanxiang-Interne-S201-Booster-Vitesse/dp/B0BM3RZW6W/ref=sr_1_45
Crucial X8 1To SSD Portable - Jusqu’à 1050Mo/s - PC et Mac - Disque SSD externe USB 3.2 - CT1000X8SSD9,B07YD5TK4F,SSD,94,"4,6 sur 5 étoiles",8 100 évaluations,https://www.amazon.fr/Crucial-CT1000X8SSD9-1To-Portable-USB/dp/B07YD5TK4F/ref=sr_1_44
